order_id,line_id,order_date,order_month,customer_id,city,region,sales_channel,payment_method,age_band,loyalty_tier,product_id,category,sub_category,product_name,brand,quantity,unit_price,discount_pct,line_revenue,line_cost,line_margin,returned_flag,return_reason,refund_amount,net_revenue,customer_rating
O00421,L000601,2026-04-12,2026-04,C0125,Pune,West,App,UPI,18-24,Basic,P015,Office,Furniture,Ergonomic Chair,WorkNest,1,8999.0,10,8099.1,6100.0,1999.1,0,Not Returned,0.0,8099.1,4.7
O00421,L000602,2026-04-12,2026-04,C0125,Pune,West,App,UPI,18-24,Basic,P002,Fitness,Equipment,Resistance Band Set,FitPulse,1,925.97,10,833.37,320.0,513.37,0,Not Returned,0.0,833.37,4.7
O00422,L000603,2026-03-03,2026-03,C0491,Pune,West,App,Credit Card,45-54,Silver,P034,Wellness,Personal Care,Posture Corrector,CalmCare,2,1273.02,8,2342.36,1080.0,1262.36,0,Not Returned,0.0,2342.36,4.2
O00424,L000604,2026-01-02,2026-01,C0490,Mumbai,West,Website,Cash on Delivery,25-34,Gold,P033,Office,Furniture,Standing Desk Converter,WorkNest,1,6999.0,11,6229.11,4450.0,1779.11,0,Not Returned,0.0,6229.11,4.6
O00424,L000605,2026-01-02,2026-01,C0490,Mumbai,West,Website,Cash on Delivery,25-34,Gold,P016,Office,Accessories,Laptop Stand,WorkNest,1,1324.98,12,1165.98,520.0,645.98,0,Not Returned,0.0,1165.98,4.6
O00424,L000606,2026-01-02,2026-01,C0490,Mumbai,West,Website,Cash on Delivery,25-34,Gold,P017,Office,Accessories,Wireless Keyboard,KeyCraft,2,1823.04,12,3208.55,2080.0,1128.55,0,Not Returned,0.0,3208.55,4.6
O00424,L000607,2026-01-02,2026-01,C0490,Mumbai,West,Website,Cash on Delivery,25-34,Gold,P019,Office,Stationery,Planner Notebook,PaperTrail,1,479.04,10,431.14,140.0,291.14,0,Not Returned,0.0,431.14,4.6
O00425,L000608,2026-03-14,2026-03,C0278,Mumbai,West,App,Net Banking,18-24,Basic,P001,Fitness,Equipment,Smart Skipping Rope,FitPulse,1,1337.97,26,990.1,610.0,380.1,0,Not Returned,0.0,990.1,4.4
O00426,L000609,2026-04-03,2026-04,C0219,Ahmedabad,West,Website,Credit Card,18-24,Basic,P031,Fitness,Equipment,Kettlebell 8KG,IronFlex,1,2599.0,20,2079.2,1600.0,479.2,0,Not Returned,0.0,2079.2,4.3
O00427,L000610,2026-01-22,2026-01,C0358,Ahmedabad,West,App,Credit Card,35-44,Basic,P035,Travel,Accessories,Luggage Scale,TripEase,1,767.04,9,698.01,210.0,488.01,0,Not Returned,0.0,698.01,4.7
O00428,L000611,2026-04-03,2026-04,C0374,Pune,West,App,Credit Card,45-54,Silver,P021,Wellness,Personal Care,Sleep Mask,CalmCare,1,699.0,18,573.18,220.0,353.18,0,Not Returned,0.0,573.18,5.0
O00429,L000612,2026-02-20,2026-02,C0295,Ahmedabad,West,App,UPI,18-24,Basic,P001,Fitness,Equipment,Smart Skipping Rope,FitPulse,1,1324.98,11,1179.23,610.0,569.23,0,Not Returned,0.0,1179.23,4.2
O00430,L000613,2026-04-05,2026-04,C0401,Pune,West,Website,Debit Card,35-44,Basic,P013,Home,Cleaning,Handheld Vacuum,HomeJoy,1,4409.02,10,3968.12,2950.0,1018.12,0,Not Returned,0.0,3968.12,4.7
O00430,L000614,2026-04-05,2026-04,C0401,Pune,West,Website,Debit Card,35-44,Basic,P035,Travel,Accessories,Luggage Scale,TripEase,1,767.04,10,690.34,210.0,480.34,0,Not Returned,0.0,690.34,4.7
O00431,L000615,2026-05-15,2026-05,C0045,Hyderabad,South,Marketplace,Debit Card,25-34,Gold,P027,Travel,Accessories,Packing Cube Set,TripEase,1,1234.97,22,963.28,410.0,553.28,0,Not Returned,0.0,963.28,3.9
O00432,L000616,2026-02-25,2026-02,C0398,Kochi,South,Marketplace,Credit Card,25-34,Basic,P019,Office,Stationery,Planner Notebook,PaperTrail,2,489.02,6,919.36,280.0,639.36,0,Not Returned,0.0,919.36,4.3
O00432,L000617,2026-02-25,2026-02,C0398,Kochi,South,Marketplace,Credit Card,25-34,Basic,P020,Office,Tech,USB-C Hub,ConnectPro,3,2399.04,6,6765.29,3990.0,2775.29,0,Not Returned,0.0,6765.29,4.3
O00432,L000618,2026-02-25,2026-02,C0398,Kochi,South,Marketplace,Credit Card,25-34,Basic,P017,Office,Accessories,Wireless Keyboard,KeyCraft,1,1955.97,5,1858.17,1040.0,818.17,0,Not Returned,0.0,1858.17,4.3
O00433,L000619,2026-05-17,2026-05,C0279,Hyderabad,South,Website,Net Banking,55+,Gold,P027,Travel,Accessories,Packing Cube Set,TripEase,1,1199.0,10,1079.1,410.0,669.1,0,Not Returned,0.0,1079.1,3.7
O00434,L000620,2026-02-23,2026-02,C0040,Hyderabad,South,App,Credit Card,18-24,Basic,P006,Fitness,Wearables,Heart Rate Band,PulseTrack,1,2499.0,7,2324.07,1420.0,904.07,0,Not Returned,0.0,2324.07,4.0
O00435,L000621,2026-01-31,2026-01,C0312,Bengaluru,South,App,Debit Card,35-44,Basic,P030,Travel,Bags,Anti-Theft Sling Bag,TripEase,1,1899.0,5,1804.05,760.0,1044.05,1,Size mismatch,1804.05,0.0,3.2
O00435,L000622,2026-01-31,2026-01,C0312,Bengaluru,South,App,Debit Card,35-44,Basic,P004,Fitness,Accessories,Yoga Mat Pro,ZenMove,1,1630.98,3,1582.05,760.0,822.05,0,Not Returned,0.0,1582.05,3.2
O00435,L000623,2026-01-31,2026-01,C0312,Bengaluru,South,App,Debit Card,35-44,Basic,P023,Wellness,Hydration,Copper Bottle,PureSip,1,999.0,5,949.05,360.0,589.05,0,Not Returned,0.0,949.05,3.2
O00436,L000624,2026-01-19,2026-01,C0535,Mumbai,West,App,Debit Card,25-34,Basic,P013,Home,Cleaning,Handheld Vacuum,HomeJoy,1,4499.0,3,4364.03,2950.0,1414.03,0,Not Returned,0.0,4364.03,5.0
O00437,L000625,2026-05-03,2026-05,C0218,Chennai,South,Marketplace,Net Banking,45-54,Basic,P013,Home,Cleaning,Handheld Vacuum,HomeJoy,2,4499.0,18,7378.36,5900.0,1478.36,0,Not Returned,0.0,7378.36,3.4
O00438,L000626,2026-05-02,2026-05,C0162,Chennai,South,Website,Debit Card,25-34,Silver,P001,Fitness,Equipment,Smart Skipping Rope,FitPulse,1,1247.04,10,1122.34,610.0,512.34,0,Not Returned,0.0,1122.34,4.9
O00438,L000627,2026-05-02,2026-05,C0162,Chennai,South,Website,Debit Card,25-34,Silver,P008,Fitness,Apparel,Compression T-Shirt,MoveWear,2,1175.02,10,2115.04,1040.0,1075.04,0,Not Returned,0.0,2115.04,4.9
O00439,L000628,2026-01-27,2026-01,C0258,Bengaluru,South,Website,Credit Card,55+,Basic,P018,Office,Accessories,Vertical Mouse,KeyCraft,1,1543.97,16,1296.93,760.0,536.93,0,Not Returned,0.0,1296.93,4.1
O00440,L000629,2026-03-28,2026-03,C0541,Delhi NCR,North,Website,UPI,35-44,Silver,P001,Fitness,Equipment,Smart Skipping Rope,FitPulse,1,1247.04,10,1122.34,610.0,512.34,0,Not Returned,0.0,1122.34,3.8
O00441,L000630,2026-01-31,2026-01,C0220,Kochi,South,Marketplace,Net Banking,45-54,Gold,P017,Office,Accessories,Wireless Keyboard,KeyCraft,1,1823.04,0,1823.04,1040.0,783.04,0,Not Returned,0.0,1823.04,3.4
O00442,L000631,2026-01-31,2026-01,C0034,Delhi NCR,North,Website,Cash on Delivery,35-44,Basic,P009,Home,Kitchen,Air Fryer 4L,HomeJoy,1,5759.04,15,4895.18,3950.0,945.18,0,Not Returned,0.0,4895.18,3.4
O00443,L000632,2026-01-02,2026-01,C0182,Pune,West,Marketplace,UPI,35-44,Basic,P021,Wellness,Personal Care,Sleep Mask,CalmCare,2,685.02,6,1287.84,440.0,847.84,0,Not Returned,0.0,1287.84,5.0
O00444,L000633,2026-03-25,2026-03,C0073,Ahmedabad,West,Website,Debit Card,35-44,Silver,P012,Home,Lighting,Smart Desk Lamp,LumaHome,1,2199.0,11,1957.11,1180.0,777.11,0,Not Returned,0.0,1957.11,4.4
O00445,L000634,2026-03-06,2026-03,C0053,Mumbai,West,App,UPI,25-34,Basic,P024,Wellness,Hydration,Infuser Water Bottle,PureSip,2,799.0,8,1470.16,520.0,950.16,0,Not Returned,0.0,1470.16,4.7
O00445,L000635,2026-03-06,2026-03,C0053,Mumbai,West,App,UPI,25-34,Basic,P016,Office,Accessories,Laptop Stand,WorkNest,1,1273.02,6,1196.64,520.0,676.64,0,Not Returned,0.0,1196.64,4.7
O00446,L000636,2026-05-09,2026-05,C0092,Hyderabad,South,Website,Net Banking,45-54,Silver,P035,Travel,Accessories,Luggage Scale,TripEase,1,799.0,8,735.08,210.0,525.08,1,Damaged in transit,698.33,36.75,3.0
O00447,L000637,2026-02-14,2026-02,C0419,Delhi NCR,North,Website,UPI,25-34,Basic,P008,Fitness,Apparel,Compression T-Shirt,MoveWear,2,1234.97,12,2173.55,1040.0,1133.55,0,Not Returned,0.0,2173.55,4.4
O00448,L000638,2026-03-17,2026-03,C0096,Pune,West,Website,Net Banking,35-44,Basic,P024,Wellness,Hydration,Infuser Water Bottle,PureSip,1,822.97,1,814.74,260.0,554.74,0,Not Returned,0.0,814.74,4.7
O00449,L000639,2026-05-30,2026-05,C0116,Pune,West,Website,UPI,25-34,Silver,P002,Fitness,Equipment,Resistance Band Set,FitPulse,2,863.04,2,1691.56,640.0,1051.56,0,Not Returned,0.0,1691.56,4.2
O00450,L000640,2026-03-20,2026-03,C0435,Delhi NCR,North,Website,UPI,18-24,Basic,P003,Fitness,Equipment,Adjustable Dumbbell Pair,IronFlex,1,4118.97,16,3459.93,2250.0,1209.93,0,Not Returned,0.0,3459.93,4.4
O00451,L000641,2026-02-27,2026-02,C0458,Bengaluru,South,Marketplace,Debit Card,25-34,Basic,P003,Fitness,Equipment,Adjustable Dumbbell Pair,IronFlex,1,4078.98,7,3793.45,2250.0,1543.45,0,Not Returned,0.0,3793.45,4.2
O00451,L000642,2026-02-27,2026-02,C0458,Bengaluru,South,Marketplace,Debit Card,25-34,Basic,P030,Travel,Bags,Anti-Theft Sling Bag,TripEase,2,1899.0,7,3532.14,1520.0,2012.14,0,Not Returned,0.0,3532.14,4.2
O00451,L000643,2026-02-27,2026-02,C0458,Bengaluru,South,Marketplace,Debit Card,25-34,Basic,P007,Fitness,Apparel,Activewear Set,MoveWear,1,2264.97,5,2151.72,1020.0,1131.72,0,Not Returned,0.0,2151.72,4.2
O00452,L000644,2026-04-08,2026-04,C0064,Kochi,South,Website,UPI,35-44,Gold,P028,Travel,Accessories,Travel Neck Pillow,TripEase,1,925.97,2,907.45,300.0,607.45,0,Not Returned,0.0,907.45,3.9
O00453,L000645,2026-03-16,2026-03,C0002,Hyderabad,South,Website,UPI,25-34,Silver,P027,Travel,Accessories,Packing Cube Set,TripEase,1,1199.0,5,1139.05,410.0,729.05,0,Not Returned,0.0,1139.05,3.7
O00453,L000646,2026-03-16,2026-03,C0002,Hyderabad,South,Website,UPI,25-34,Silver,P003,Fitness,Equipment,Adjustable Dumbbell Pair,IronFlex,1,3919.02,5,3723.07,2250.0,1473.07,1,Quality issue,3723.07,0.0,3.7
O00453,L000647,2026-03-16,2026-03,C0002,Hyderabad,South,Website,UPI,25-34,Silver,P011,Home,Storage,Foldable Storage Box,NestEasy,1,749.0,5,711.55,250.0,461.55,0,Not Returned,0.0,711.55,3.7
O00453,L000648,2026-03-16,2026-03,C0002,Hyderabad,South,Website,UPI,25-34,Silver,P001,Fitness,Equipment,Smart Skipping Rope,FitPulse,1,1273.02,3,1234.83,610.0,624.83,0,Not Returned,0.0,1234.83,3.7
O00454,L000649,2026-03-10,2026-03,C0381,Delhi NCR,North,App,Credit Card,18-24,Silver,P008,Fitness,Apparel,Compression T-Shirt,MoveWear,1,1151.04,2,1128.02,520.0,608.02,0,Not Returned,0.0,1128.02,3.5
O00455,L000650,2026-03-06,2026-03,C0065,Mumbai,West,Website,UPI,45-54,Basic,P005,Fitness,Accessories,Foam Roller,ZenMove,1,999.0,23,769.23,410.0,359.23,0,Not Returned,0.0,769.23,5.0
O00456,L000651,2026-05-15,2026-05,C0012,Delhi NCR,North,Website,Credit Card,45-54,Basic,P015,Office,Furniture,Ergonomic Chair,WorkNest,1,8819.02,11,7848.93,6100.0,1748.93,0,Not Returned,0.0,7848.93,3.0
O00456,L000652,2026-05-15,2026-05,C0012,Delhi NCR,North,Website,Credit Card,45-54,Basic,P023,Wellness,Hydration,Copper Bottle,PureSip,1,979.02,11,871.33,360.0,511.33,1,Changed mind,784.2,87.13,3.0
O00456,L000653,2026-05-15,2026-05,C0012,Delhi NCR,North,Website,Credit Card,45-54,Basic,P026,Travel,Bags,Cabin Backpack,TripEase,1,3058.98,11,2722.49,1350.0,1372.49,0,Not Returned,0.0,2722.49,3.0
O00458,L000654,2026-05-03,2026-05,C0019,Bengaluru,South,Marketplace,Net Banking,18-24,Basic,P005,Fitness,Accessories,Foam Roller,ZenMove,1,959.04,20,767.23,410.0,357.23,0,Not Returned,0.0,767.23,4.3
O00459,L000655,2026-03-21,2026-03,C0530,Delhi NCR,North,App,Net Banking,35-44,Basic,P003,Fitness,Equipment,Adjustable Dumbbell Pair,IronFlex,2,3999.0,2,7838.04,4500.0,3338.04,0,Not Returned,0.0,7838.04,4.0
O00459,L000656,2026-03-21,2026-03,C0530,Delhi NCR,North,App,Net Banking,35-44,Basic,P013,Home,Cleaning,Handheld Vacuum,HomeJoy,1,4499.0,0,4499.0,2950.0,1549.0,0,Not Returned,0.0,4499.0,4.0
O00460,L000657,2026-05-23,2026-05,C0303,Jaipur,North,Marketplace,UPI,18-24,Basic,P002,Fitness,Equipment,Resistance Band Set,FitPulse,1,925.97,11,824.11,320.0,504.11,0,Not Returned,0.0,824.11,3.6
O00460,L000658,2026-05-23,2026-05,C0303,Jaipur,North,Marketplace,UPI,18-24,Basic,P019,Office,Stationery,Planner Notebook,PaperTrail,2,499.0,11,888.22,280.0,608.22,0,Not Returned,0.0,888.22,3.6
O00460,L000659,2026-05-23,2026-05,C0303,Jaipur,North,Marketplace,UPI,18-24,Basic,P029,Travel,Tech,Universal Travel Adapter,ConnectPro,1,1646.97,11,1465.8,700.0,765.8,0,Not Returned,0.0,1465.8,3.6
O00460,L000660,2026-05-23,2026-05,C0303,Jaipur,North,Marketplace,UPI,18-24,Basic,P009,Home,Kitchen,Air Fryer 4L,HomeJoy,1,5999.0,11,5339.11,3950.0,1389.11,0,Not Returned,0.0,5339.11,3.6
O00461,L000661,2026-03-19,2026-03,C0154,Delhi NCR,North,App,Cash on Delivery,25-34,Basic,P007,Fitness,Apparel,Activewear Set,MoveWear,1,2199.0,27,1605.27,1020.0,585.27,0,Not Returned,0.0,1605.27,4.5
O00462,L000662,2026-05-31,2026-05,C0421,Mumbai,West,Website,Credit Card,45-54,Basic,P033,Office,Furniture,Standing Desk Converter,WorkNest,2,7208.97,10,12976.15,8900.0,4076.15,0,Not Returned,0.0,12976.15,3.9
O00463,L000663,2026-05-28,2026-05,C0042,Bengaluru,South,Website,Debit Card,25-34,Basic,P017,Office,Accessories,Wireless Keyboard,KeyCraft,1,1936.98,10,1743.28,1040.0,703.28,0,Not Returned,0.0,1743.28,4.8
O00464,L000664,2026-03-29,2026-03,C0278,Mumbai,West,App,Debit Card,18-24,Basic,P035,Travel,Accessories,Luggage Scale,TripEase,1,799.0,2,783.02,210.0,573.02,0,Not Returned,0.0,783.02,5.0
O00465,L000665,2026-01-18,2026-01,C0040,Hyderabad,South,App,UPI,18-24,Basic,P007,Fitness,Apparel,Activewear Set,MoveWear,2,2111.04,1,4179.86,2040.0,2139.86,0,Not Returned,0.0,4179.86,4.8
O00465,L000666,2026-01-18,2026-01,C0040,Hyderabad,South,App,UPI,18-24,Basic,P022,Wellness,Personal Care,Neck Massager,CalmCare,1,3603.97,2,3531.89,2070.0,1461.89,0,Not Returned,0.0,3531.89,4.8
O00465,L000667,2026-01-18,2026-01,C0040,Hyderabad,South,App,UPI,18-24,Basic,P034,Wellness,Personal Care,Posture Corrector,CalmCare,1,1337.97,1,1324.59,540.0,784.59,0,Not Returned,0.0,1324.59,4.8
O00466,L000668,2026-04-06,2026-04,C0413,Pune,West,Website,UPI,45-54,Silver,P010,Home,Kitchen,Smoothie Blender,HomeJoy,2,3088.97,9,5621.93,3420.0,2201.93,0,Not Returned,0.0,5621.93,4.5
O00467,L000669,2026-05-14,2026-05,C0538,Mumbai,West,App,Debit Card,25-34,Basic,P005,Fitness,Accessories,Foam Roller,ZenMove,1,1018.98,3,988.41,410.0,578.41,0,Not Returned,0.0,988.41,4.1
O00468,L000670,2026-01-04,2026-01,C0401,Pune,West,App,Debit Card,35-44,Basic,P008,Fitness,Apparel,Compression T-Shirt,MoveWear,1,1175.02,11,1045.77,520.0,525.77,0,Not Returned,0.0,1045.77,5.0
O00469,L000671,2026-05-29,2026-05,C0539,Bengaluru,South,Website,UPI,45-54,Basic,P031,Fitness,Equipment,Kettlebell 8KG,IronFlex,2,2599.0,12,4574.24,3200.0,1374.24,0,Not Returned,0.0,4574.24,4.7
O00470,L000672,2026-03-21,2026-03,C0394,Bengaluru,South,App,Net Banking,18-24,Basic,P006,Fitness,Wearables,Heart Rate Band,PulseTrack,1,2499.0,2,2449.02,1420.0,1029.02,0,Not Returned,0.0,2449.02,5.0
O00471,L000673,2026-03-11,2026-03,C0251,Mumbai,West,Marketplace,Credit Card,35-44,Gold,P013,Home,Cleaning,Handheld Vacuum,HomeJoy,1,4319.04,27,3152.9,2950.0,202.9,0,Not Returned,0.0,3152.9,4.1
O00472,L000674,2026-03-05,2026-03,C0166,Kochi,South,Marketplace,UPI,25-34,Silver,P020,Office,Tech,USB-C Hub,ConnectPro,1,2399.04,10,2159.14,1330.0,829.14,0,Not Returned,0.0,2159.14,2.9
O00473,L000675,2026-01-04,2026-01,C0310,Kochi,South,Website,Credit Card,35-44,Basic,P003,Fitness,Equipment,Adjustable Dumbbell Pair,IronFlex,2,3999.0,10,7198.2,4500.0,2698.2,0,Not Returned,0.0,7198.2,5.0
O00475,L000676,2026-03-05,2026-03,C0342,Bengaluru,South,Website,UPI,25-34,Basic,P016,Office,Accessories,Laptop Stand,WorkNest,1,1247.04,8,1147.28,520.0,627.28,0,Not Returned,0.0,1147.28,5.0
O00476,L000677,2026-04-23,2026-04,C0099,Chennai,South,App,Credit Card,18-24,Gold,P011,Home,Storage,Foldable Storage Box,NestEasy,2,763.98,8,1405.72,500.0,905.72,0,Not Returned,0.0,1405.72,3.8
O00477,L000678,2026-01-01,2026-01,C0520,Mumbai,West,App,Debit Card,25-34,Gold,P019,Office,Stationery,Planner Notebook,PaperTrail,1,513.97,10,462.57,140.0,322.57,0,Not Returned,0.0,462.57,4.7
O00478,L000679,2026-04-30,2026-04,C0138,Mumbai,West,Website,Credit Card,55+,Silver,P009,Home,Kitchen,Air Fryer 4L,HomeJoy,1,5999.0,9,5459.09,3950.0,1509.09,0,Not Returned,0.0,5459.09,4.3
O00479,L000680,2026-03-30,2026-03,C0421,Mumbai,West,Website,Net Banking,45-54,Basic,P001,Fitness,Equipment,Smart Skipping Rope,FitPulse,1,1299.0,18,1065.18,610.0,455.18,0,Not Returned,0.0,1065.18,4.0
O00479,L000681,2026-03-30,2026-03,C0421,Mumbai,West,Website,Net Banking,45-54,Basic,P008,Fitness,Apparel,Compression T-Shirt,MoveWear,1,1151.04,19,932.34,520.0,412.34,0,Not Returned,0.0,932.34,4.0
O00480,L000682,2026-01-28,2026-01,C0176,Bengaluru,South,App,UPI,35-44,Gold,P004,Fitness,Accessories,Yoga Mat Pro,ZenMove,1,1535.04,15,1304.78,760.0,544.78,0,Not Returned,0.0,1304.78,4.6
O00480,L000683,2026-01-28,2026-01,C0176,Bengaluru,South,App,UPI,35-44,Gold,P002,Fitness,Equipment,Resistance Band Set,FitPulse,2,899.0,17,1492.34,640.0,852.34,0,Not Returned,0.0,1492.34,4.6
O00481,L000684,2026-01-31,2026-01,C0325,Delhi NCR,North,Website,UPI,25-34,Silver,P027,Travel,Accessories,Packing Cube Set,TripEase,2,1199.0,7,2230.14,820.0,1410.14,0,Not Returned,0.0,2230.14,4.4
O00482,L000685,2026-05-20,2026-05,C0347,Bengaluru,South,Website,Credit Card,35-44,Basic,P034,Wellness,Personal Care,Posture Corrector,CalmCare,1,1247.04,20,997.63,540.0,457.63,0,Not Returned,0.0,997.63,4.3
O00482,L000686,2026-05-20,2026-05,C0347,Bengaluru,South,Website,Credit Card,35-44,Basic,P022,Wellness,Personal Care,Neck Massager,CalmCare,2,3603.97,20,5766.35,4140.0,1626.35,1,Quality issue,5478.03,288.3200000000006,4.3
O00483,L000687,2026-03-20,2026-03,C0403,Bengaluru,South,Website,UPI,35-44,Gold,P003,Fitness,Equipment,Adjustable Dumbbell Pair,IronFlex,2,4118.97,18,6755.11,4500.0,2255.11,0,Not Returned,0.0,6755.11,4.7
O00484,L000688,2026-01-14,2026-01,C0490,Mumbai,West,App,Debit Card,25-34,Gold,P005,Fitness,Accessories,Foam Roller,ZenMove,3,1018.98,12,2690.11,1230.0,1460.11,0,Not Returned,0.0,2690.11,4.7
O00485,L000689,2026-01-09,2026-01,C0398,Kochi,South,Website,UPI,25-34,Basic,P006,Fitness,Wearables,Heart Rate Band,PulseTrack,1,2449.02,9,2228.61,1420.0,808.61,0,Not Returned,0.0,2228.61,4.5
O00486,L000690,2026-02-02,2026-02,C0391,Chennai,South,App,Net Banking,25-34,Basic,P030,Travel,Bags,Anti-Theft Sling Bag,TripEase,1,1899.0,2,1861.02,760.0,1101.02,0,Not Returned,0.0,1861.02,4.9
O00487,L000691,2026-03-24,2026-03,C0335,Ahmedabad,West,Website,UPI,35-44,Basic,P009,Home,Kitchen,Air Fryer 4L,HomeJoy,2,5999.0,19,9718.38,7900.0,1818.38,0,Not Returned,0.0,9718.38,4.5
O00487,L000692,2026-03-24,2026-03,C0335,Ahmedabad,West,Website,UPI,35-44,Basic,P024,Wellness,Hydration,Infuser Water Bottle,PureSip,1,814.98,18,668.28,260.0,408.28,0,Not Returned,0.0,668.28,4.5
O00488,L000693,2026-04-18,2026-04,C0410,Delhi NCR,North,App,UPI,45-54,Basic,P014,Home,Decor,Aroma Diffuser,LumaHome,1,1543.97,1,1528.53,620.0,908.53,0,Not Returned,0.0,1528.53,4.1
O00488,L000694,2026-04-18,2026-04,C0410,Delhi NCR,North,App,UPI,45-54,Basic,P001,Fitness,Equipment,Smart Skipping Rope,FitPulse,1,1299.0,1,1286.01,610.0,676.01,0,Not Returned,0.0,1286.01,4.1
O00489,L000695,2026-05-16,2026-05,C0234,Ahmedabad,West,App,UPI,25-34,Basic,P002,Fitness,Equipment,Resistance Band Set,FitPulse,1,863.04,6,811.26,320.0,491.26,0,Not Returned,0.0,811.26,4.0
O00490,L000696,2026-03-23,2026-03,C0026,Chennai,South,App,Debit Card,25-34,Basic,P020,Office,Tech,USB-C Hub,ConnectPro,3,2499.0,5,7122.15,3990.0,3132.15,0,Not Returned,0.0,7122.15,4.4
O00491,L000697,2026-03-18,2026-03,C0374,Pune,West,Marketplace,Debit Card,45-54,Silver,P026,Travel,Bags,Cabin Backpack,TripEase,3,2939.02,23,6789.14,4050.0,2739.14,0,Not Returned,0.0,6789.14,4.9
O00492,L000698,2026-05-09,2026-05,C0042,Bengaluru,South,Marketplace,Credit Card,25-34,Basic,P023,Wellness,Hydration,Copper Bottle,PureSip,1,999.0,1,989.01,360.0,629.01,0,Not Returned,0.0,989.01,3.8
O00493,L000699,2026-03-23,2026-03,C0243,Chennai,South,Website,Net Banking,35-44,Basic,P002,Fitness,Equipment,Resistance Band Set,FitPulse,1,925.97,9,842.63,320.0,522.63,0,Not Returned,0.0,842.63,4.7
O00494,L000700,2026-01-20,2026-01,C0500,Bengaluru,South,Website,Net Banking,35-44,Silver,P003,Fitness,Equipment,Adjustable Dumbbell Pair,IronFlex,3,4118.97,5,11739.06,6750.0,4989.06,0,Not Returned,0.0,11739.06,5.0
O00494,L000701,2026-01-20,2026-01,C0500,Bengaluru,South,Website,Net Banking,35-44,Silver,P006,Fitness,Wearables,Heart Rate Band,PulseTrack,1,2399.04,7,2231.11,1420.0,811.11,0,Not Returned,0.0,2231.11,5.0
O00494,L000702,2026-01-20,2026-01,C0500,Bengaluru,South,Website,Net Banking,35-44,Silver,P017,Office,Accessories,Wireless Keyboard,KeyCraft,1,1936.98,3,1878.87,1040.0,838.87,0,Not Returned,0.0,1878.87,5.0
O00495,L000703,2026-05-04,2026-05,C0313,Delhi NCR,North,Website,Credit Card,25-34,Silver,P030,Travel,Bags,Anti-Theft Sling Bag,TripEase,2,1899.0,21,3000.42,1520.0,1480.42,0,Not Returned,0.0,3000.42,4.3
O00496,L000704,2026-03-13,2026-03,C0197,Mumbai,West,App,Credit Card,25-34,Basic,P019,Office,Stationery,Planner Notebook,PaperTrail,2,508.98,25,763.47,280.0,483.47,0,Not Returned,0.0,763.47,4.1
O00497,L000705,2026-05-27,2026-05,C0219,Ahmedabad,West,App,Debit Card,18-24,Basic,P016,Office,Accessories,Laptop Stand,WorkNest,1,1273.02,1,1260.29,520.0,740.29,0,Not Returned,0.0,1260.29,3.9
O00498,L000706,2026-02-21,2026-02,C0001,Delhi NCR,North,Website,UPI,35-44,Basic,P007,Fitness,Apparel,Activewear Set,MoveWear,1,2111.04,9,1921.05,1020.0,901.05,0,Not Returned,0.0,1921.05,3.5
O00499,L000707,2026-03-19,2026-03,C0129,Kochi,South,Website,UPI,25-34,Basic,P015,Office,Furniture,Ergonomic Chair,WorkNest,1,8819.02,0,8819.02,6100.0,2719.02,0,Not Returned,0.0,8819.02,3.6
O00500,L000708,2026-02-02,2026-02,C0201,Delhi NCR,North,App,Credit Card,25-34,Basic,P018,Office,Accessories,Vertical Mouse,KeyCraft,2,1499.0,8,2758.16,1520.0,1238.16,0,Not Returned,0.0,2758.16,4.5
O00501,L000709,2026-05-10,2026-05,C0101,Hyderabad,South,App,Net Banking,35-44,Gold,P026,Travel,Bags,Cabin Backpack,TripEase,2,2999.0,8,5518.16,2700.0,2818.16,0,Not Returned,0.0,5518.16,3.9
O00502,L000710,2026-04-08,2026-04,C0549,Mumbai,West,Marketplace,UPI,35-44,Basic,P011,Home,Storage,Foldable Storage Box,NestEasy,1,719.04,20,575.23,250.0,325.23,0,Not Returned,0.0,575.23,3.8
O00503,L000711,2026-02-19,2026-02,C0265,Kochi,South,App,Debit Card,35-44,Silver,P020,Office,Tech,USB-C Hub,ConnectPro,1,2573.97,0,2573.97,1330.0,1243.97,0,Not Returned,0.0,2573.97,4.0
O00504,L000712,2026-03-15,2026-03,C0537,Kochi,South,App,UPI,25-34,Silver,P017,Office,Accessories,Wireless Keyboard,KeyCraft,1,1823.04,6,1713.66,1040.0,673.66,0,Not Returned,0.0,1713.66,4.3
O00504,L000713,2026-03-15,2026-03,C0537,Kochi,South,App,UPI,25-34,Silver,P032,Home,Bedding,Cooling Pillow,NestEasy,1,2038.98,5,1937.03,900.0,1037.03,0,Not Returned,0.0,1937.03,4.3
O00505,L000714,2026-01-03,2026-01,C0151,Bengaluru,South,Website,Debit Card,18-24,Silver,P034,Wellness,Personal Care,Posture Corrector,CalmCare,1,1324.98,11,1179.23,540.0,639.23,0,Not Returned,0.0,1179.23,4.3
O00506,L000715,2026-05-08,2026-05,C0038,Delhi NCR,North,Marketplace,Credit Card,25-34,Basic,P024,Wellness,Hydration,Infuser Water Bottle,PureSip,1,783.02,1,775.19,260.0,515.19,0,Not Returned,0.0,775.19,4.3
