line_id,order_id,product_id,quantity,unit_price,discount_pct,line_revenue,line_cost,line_margin
L002080,O01407,P009,1,5999.0,3,5819.03,3950.0,1869.03
L002081,O01408,P015,1,8819.02,11,7848.93,6100.0,1748.93
L002082,O01408,P023,1,999.0,10,899.1,360.0,539.1
L002083,O01409,P011,1,719.04,25,539.28,250.0,289.28
L002084,O01410,P018,1,1528.98,9,1391.37,760.0,631.37
L002085,O01411,P019,2,499.0,20,798.4,280.0,518.4
L002086,O01412,P019,1,499.0,1,494.01,140.0,354.01
L002087,O01412,P016,1,1247.04,0,1247.04,520.0,727.04
L002088,O01412,P010,2,2999.0,1,5938.02,3420.0,2518.02
L002089,O01412,P035,2,799.0,1,1582.02,420.0,1162.02
L002090,O01413,P029,1,1535.04,0,1535.04,700.0,835.04
L002091,O01415,P027,3,1234.97,6,3482.62,1230.0,2252.62
L002092,O01416,P014,1,1528.98,0,1528.98,620.0,908.98
L002093,O01417,P002,1,925.97,23,713.0,320.0,393.0
L002094,O01418,P015,1,9268.97,20,7415.18,6100.0,1315.18
L002095,O01418,P035,1,783.02,20,626.42,210.0,416.42
L002096,O01419,P005,3,979.02,20,2349.65,1230.0,1119.65
L002097,O01419,P014,1,1528.98,20,1223.18,620.0,603.18
L002098,O01420,P016,1,1299.0,5,1234.05,520.0,714.05
L002099,O01421,P015,1,9268.97,13,8064.0,6100.0,1964.0
L002100,O01421,P003,1,3999.0,13,3479.13,2250.0,1229.13
L002101,O01422,P014,2,1499.0,0,2998.0,1240.0,1758.0
L002102,O01422,P029,1,1599.0,0,1599.0,700.0,899.0
L002103,O01423,P035,1,822.97,0,822.97,210.0,612.97
L002104,O01423,P031,1,2676.97,1,2650.2,1600.0,1050.2
L002105,O01424,P002,2,916.98,0,1833.96,640.0,1193.96
L002106,O01425,P007,3,2155.02,8,5947.86,3060.0,2887.86
L002107,O01425,P001,1,1299.0,9,1182.09,610.0,572.09
L002108,O01426,P012,2,2155.02,16,3620.43,2360.0,1260.43
L002109,O01427,P017,2,1899.0,17,3152.34,2080.0,1072.34
L002110,O01427,P026,1,2939.02,16,2468.78,1350.0,1118.78
L002111,O01427,P014,1,1439.04,15,1223.18,620.0,603.18
L002112,O01428,P022,3,3568.98,0,10706.94,6210.0,4496.94
L002113,O01428,P002,1,899.0,1,890.01,320.0,570.01
L002114,O01429,P016,1,1299.0,8,1195.08,520.0,675.08
L002115,O01430,P034,1,1324.98,7,1232.23,540.0,692.23
L002116,O01431,P018,3,1528.98,2,4495.2,2280.0,2215.2
L002117,O01431,P020,1,2499.0,0,2499.0,1330.0,1169.0
L002118,O01432,P014,2,1543.97,19,2501.23,1240.0,1261.23
L002119,O01432,P032,1,1999.0,16,1679.16,900.0,779.16
L002120,O01433,P018,1,1543.97,5,1466.77,760.0,706.77
L002121,O01434,P002,2,863.04,10,1553.47,640.0,913.47
L002122,O01435,P010,2,2999.0,8,5518.16,3420.0,2098.16
L002123,O01435,P005,1,959.04,6,901.5,410.0,491.5
L002124,O01436,P022,2,3359.04,5,6382.18,4140.0,2242.18
L002125,O01437,P018,2,1469.02,20,2350.43,1520.0,830.43
L002126,O01437,P026,2,3058.98,21,4833.19,2700.0,2133.19
L002127,O01438,P031,1,2599.0,9,2365.09,1600.0,765.09
L002128,O01438,P033,1,6859.02,10,6173.12,4450.0,1723.12
L002129,O01438,P002,2,863.04,9,1570.73,640.0,930.73
L002130,O01439,P003,1,3999.0,9,3639.09,2250.0,1389.09
L002131,O01440,P020,1,2499.0,12,2199.12,1330.0,869.12
L002132,O01441,P031,1,2676.97,9,2436.04,1600.0,836.04
L002133,O01442,P013,1,4409.02,25,3306.77,2950.0,356.77
L002134,O01442,P001,2,1273.02,25,1909.53,1220.0,689.53
L002135,O01443,P011,2,749.0,9,1363.18,500.0,863.18
L002136,O01444,P020,1,2499.0,11,2224.11,1330.0,894.11
L002137,O01445,P025,1,1799.0,7,1673.07,850.0,823.07
L002138,O01446,P015,1,9178.98,11,8169.29,6100.0,2069.29
L002139,O01446,P011,1,749.0,10,674.1,250.0,424.1
L002140,O01447,P028,3,863.04,0,2589.12,900.0,1689.12
L002141,O01447,P026,1,2939.02,1,2909.63,1350.0,1559.63
L002142,O01448,P016,1,1299.0,10,1169.1,520.0,649.1
L002143,O01449,P022,1,3499.0,8,3219.08,2070.0,1149.08
L002144,O01450,P031,2,2495.04,0,4990.08,3200.0,1790.08
L002145,O01450,P016,1,1273.02,1,1260.29,520.0,740.29
L002146,O01451,P023,1,999.0,25,749.25,360.0,389.25
L002147,O01451,P003,1,3839.04,27,2802.5,2250.0,552.5
L002148,O01452,P001,1,1299.0,21,1026.21,610.0,416.21
L002149,O01453,P009,2,5999.0,8,11038.16,7900.0,3138.16
L002150,O01454,P001,2,1273.02,8,2342.36,1220.0,1122.36
L002151,O01454,P031,1,2676.97,8,2462.81,1600.0,862.81
L002152,O01455,P004,1,1567.02,7,1457.33,760.0,697.33
L002153,O01456,P017,1,1955.97,22,1525.66,1040.0,485.66
L002154,O01457,P007,2,2199.0,10,3958.2,2040.0,1918.2
L002155,O01458,P018,1,1528.98,0,1528.98,760.0,768.98
L002156,O01459,P019,2,508.98,12,895.8,280.0,615.8
L002157,O01459,P010,1,2999.0,11,2669.11,1710.0,959.11
L002158,O01460,P006,1,2449.02,16,2057.18,1420.0,637.18
L002159,O01460,P002,1,899.0,16,755.16,320.0,435.16
L002160,O01461,P005,1,979.02,8,900.7,410.0,490.7
L002161,O01462,P029,1,1599.0,20,1279.2,700.0,579.2
L002162,O01462,P014,1,1499.0,19,1214.19,620.0,594.19
L002163,O01463,P005,1,999.0,16,839.16,410.0,429.16
L002164,O01463,P024,1,822.97,16,691.29,260.0,431.29
L002165,O01463,P019,1,499.0,15,424.15,140.0,284.15
L002166,O01465,P019,1,499.0,8,459.08,140.0,319.08
L002167,O01465,P026,1,2939.02,6,2762.68,1350.0,1412.68
L002168,O01466,P003,2,3999.0,11,7118.22,4500.0,2618.22
L002169,O01466,P002,1,916.98,10,825.28,320.0,505.28
L002170,O01466,P006,3,2499.0,11,6672.33,4260.0,2412.33
L002171,O01467,P007,3,2199.0,25,4947.75,3060.0,1887.75
L002172,O01468,P001,1,1299.0,3,1260.03,610.0,650.03
L002173,O01468,P028,1,881.02,7,819.35,300.0,519.35
L002174,O01469,P008,3,1151.04,5,3280.46,1560.0,1720.46
L002175,O01470,P005,1,999.0,1,989.01,410.0,579.01
L002176,O01472,P015,2,9268.97,0,18537.94,12200.0,6337.94
L002177,O01473,P031,1,2599.0,5,2469.05,1600.0,869.05
L002178,O01474,P013,2,4633.97,0,9267.94,5900.0,3367.94
L002179,O01475,P005,1,999.0,25,749.25,410.0,339.25
L002180,O01476,P028,2,916.98,2,1797.28,600.0,1197.28
L002181,O01476,P010,1,2999.0,0,2999.0,1710.0,1289.0
L002182,O01477,P025,1,1727.04,10,1554.34,850.0,704.34
L002183,O01477,P024,2,814.98,10,1466.96,520.0,946.96
L002184,O01477,P010,2,2999.0,10,5398.2,3420.0,1978.2
L002185,O01477,P034,1,1273.02,12,1120.26,540.0,580.26
L002186,O01478,P007,1,2111.04,3,2047.71,1020.0,1027.71
L002187,O01479,P014,1,1528.98,2,1498.4,620.0,878.4
L002188,O01480,P002,2,863.04,12,1518.95,640.0,878.95
L002189,O01481,P012,1,2199.0,20,1759.2,1180.0,579.2
L002190,O01482,P005,1,999.0,5,949.05,410.0,539.05
L002191,O01483,P002,1,863.04,0,863.04,320.0,543.04
L002192,O01483,P026,1,3058.98,0,3058.98,1350.0,1708.98
L002193,O01483,P004,1,1630.98,1,1614.67,760.0,854.67
L002194,O01483,P006,1,2499.0,2,2449.02,1420.0,1029.02
L002195,O01484,P032,2,2038.98,8,3751.72,1800.0,1951.72
L002196,O01484,P029,1,1599.0,10,1439.1,700.0,739.1
L002197,O01485,P019,2,479.04,10,862.27,280.0,582.27
L002198,O01486,P010,3,3088.97,19,7506.2,5130.0,2376.2
L002199,O01486,P007,3,2155.02,18,5301.35,3060.0,2241.35
L002200,O01488,P015,1,8999.0,12,7919.12,6100.0,1819.12
L002201,O01489,P021,2,712.98,8,1311.88,440.0,871.88
L002202,O01491,P014,1,1499.0,0,1499.0,620.0,879.0
L002203,O01491,P007,1,2264.97,0,2264.97,1020.0,1244.97
L002204,O01492,P018,1,1439.04,2,1410.26,760.0,650.26
L002205,O01492,P021,1,671.04,0,671.04,220.0,451.04
L002206,O01493,P023,1,1018.98,0,1018.98,360.0,658.98
L002207,O01493,P001,1,1247.04,0,1247.04,610.0,637.04
L002208,O01493,P009,1,5999.0,2,5879.02,3950.0,1929.02
L002209,O01493,P018,1,1543.97,2,1513.09,760.0,753.09
L002210,O01494,P001,1,1324.98,14,1139.48,610.0,529.48
L002211,O01494,P031,1,2676.97,12,2355.73,1600.0,755.73
L002212,O01494,P034,2,1337.97,12,2354.83,1080.0,1274.83
L002213,O01494,P021,1,719.97,14,619.17,220.0,399.17
L002214,O01495,P021,1,699.0,12,615.12,220.0,395.12
L002215,O01496,P017,1,1899.0,0,1899.0,1040.0,859.0
L002216,O01496,P020,1,2399.04,1,2375.05,1330.0,1045.05
L002217,O01497,P006,1,2573.97,0,2573.97,1420.0,1153.97
L002218,O01498,P026,1,2999.0,21,2369.21,1350.0,1019.21
L002219,O01498,P028,1,881.02,20,704.82,300.0,404.82
L002220,O01499,P033,1,6859.02,11,6104.53,4450.0,1654.53
L002221,O01499,P029,1,1535.04,10,1381.54,700.0,681.54
L002222,O01500,P013,1,4499.0,18,3689.18,2950.0,739.18
L002223,O01501,P019,1,499.0,2,489.02,140.0,349.02
L002224,O01501,P028,3,881.02,2,2590.2,900.0,1690.2
L002225,O01502,P023,1,959.04,25,719.28,360.0,359.28
L002226,O01503,P001,2,1337.97,27,1953.44,1220.0,733.44
L002227,O01503,P002,2,881.02,25,1321.53,640.0,681.53
L002228,O01504,P033,1,6999.0,8,6439.08,4450.0,1989.08
L002229,O01504,P023,2,1018.98,9,1854.54,720.0,1134.54
L002230,O01505,P019,2,499.0,0,998.0,280.0,718.0
L002231,O01506,P018,1,1499.0,1,1484.01,760.0,724.01
L002232,O01506,P016,1,1273.02,0,1273.02,520.0,753.02
L002233,O01507,P027,1,1175.02,2,1151.52,410.0,741.52
L002234,O01508,P002,1,881.02,0,881.02,320.0,561.02
L002235,O01509,P019,1,513.97,10,462.57,140.0,322.57
L002236,O01509,P025,1,1727.04,10,1554.34,850.0,704.34
L002237,O01510,P014,1,1543.97,1,1528.53,620.0,908.53
L002238,O01511,P032,1,2038.98,6,1916.64,900.0,1016.64
L002239,O01512,P012,1,2264.97,2,2219.67,1180.0,1039.67
L002240,O01513,P017,1,1823.04,2,1786.58,1040.0,746.58
L002241,O01514,P010,1,3088.97,9,2810.96,1710.0,1100.96
L002242,O01515,P005,2,999.0,0,1998.0,820.0,1178.0
L002243,O01517,P003,1,3999.0,10,3599.1,2250.0,1349.1
L002244,O01518,P035,1,799.0,6,751.06,210.0,541.06
L002245,O01519,P030,1,1955.97,10,1760.37,760.0,1000.37
L002246,O01520,P020,3,2499.0,7,6972.21,3990.0,2982.21
L002247,O01520,P003,4,3999.0,7,14876.28,9000.0,5876.28
L002248,O01521,P007,1,2199.0,11,1957.11,1020.0,937.11
L002249,O01521,P016,1,1247.04,11,1109.87,520.0,589.87
L002250,O01522,P031,1,2495.04,12,2195.64,1600.0,595.64
L002251,O01523,P033,1,6999.0,11,6229.11,4450.0,1779.11
L002252,O01523,P030,1,1861.02,12,1637.7,760.0,877.7
L002253,O01524,P002,1,863.04,2,845.78,320.0,525.78
L002254,O01525,P001,1,1247.04,10,1122.34,610.0,512.34
L002255,O01526,P034,1,1324.98,0,1324.98,540.0,784.98
L002256,O01527,P033,1,6719.04,0,6719.04,4450.0,2269.04
L002257,O01527,P006,1,2399.04,0,2399.04,1420.0,979.04
L002258,O01528,P005,2,1018.98,14,1752.65,820.0,932.65
L002259,O01529,P019,1,499.0,0,499.0,140.0,359.0
L002260,O01529,P027,1,1222.98,0,1222.98,410.0,812.98
L002261,O01530,P010,1,2939.02,1,2909.63,1710.0,1199.63
L002262,O01531,P035,2,783.02,13,1362.45,420.0,942.45
L002263,O01531,P034,1,1247.04,15,1059.98,540.0,519.98
L002264,O01531,P023,2,999.0,17,1658.34,720.0,938.34
L002265,O01531,P006,1,2449.02,15,2081.67,1420.0,661.67
L002266,O01532,P001,1,1337.97,10,1204.17,610.0,594.17
L002267,O01533,P005,1,959.04,25,719.28,410.0,309.28
L002268,O01534,P011,1,734.02,9,667.96,250.0,417.96
L002269,O01534,P003,1,3999.0,9,3639.09,2250.0,1389.09
L002270,O01536,P011,2,749.0,0,1498.0,500.0,998.0
L002271,O01537,P014,1,1543.97,2,1513.09,620.0,893.09
L002272,O01538,P015,1,8999.0,13,7829.13,6100.0,1729.13
L002273,O01540,P035,1,783.02,11,696.89,210.0,486.89
L002274,O01541,P030,1,1936.98,0,1936.98,760.0,1176.98
L002275,O01541,P014,1,1528.98,0,1528.98,620.0,908.98
L002276,O01542,P001,1,1299.0,15,1104.15,610.0,494.15
L002277,O01542,P006,2,2573.97,16,4324.27,2840.0,1484.27
L002278,O01542,P031,1,2650.98,17,2200.31,1600.0,600.31
L002279,O01543,P035,2,814.98,0,1629.96,420.0,1209.96
L002280,O01544,P027,3,1151.04,8,3176.87,1230.0,1946.87
L002281,O01544,P034,1,1299.0,9,1182.09,540.0,642.09
L002282,O01544,P010,1,3088.97,8,2841.85,1710.0,1131.85
L002283,O01544,P007,2,2242.98,8,4127.08,2040.0,2087.08
L002284,O01545,P031,2,2650.98,10,4771.76,3200.0,1571.76
L002285,O01546,P029,2,1599.0,8,2942.16,1400.0,1542.16
L002286,O01547,P035,1,799.0,19,647.19,210.0,437.19
L002287,O01549,P003,3,3919.02,12,10346.21,6750.0,3596.21
L002288,O01550,P034,1,1273.02,11,1132.99,540.0,592.99
L002289,O01551,P012,1,2111.04,11,1878.83,1180.0,698.83
L002290,O01552,P027,1,1222.98,0,1222.98,410.0,812.98
L002291,O01553,P014,1,1499.0,5,1424.05,620.0,804.05
L002292,O01554,P027,1,1175.02,0,1175.02,410.0,765.02
L002293,O01554,P005,1,1028.97,1,1018.68,410.0,608.68
L002294,O01554,P032,1,2058.97,0,2058.97,900.0,1158.97
L002295,O01556,P004,2,1599.0,18,2622.36,1520.0,1102.36
L002296,O01557,P003,1,3999.0,5,3799.05,2250.0,1549.05
L002297,O01558,P004,1,1646.97,0,1646.97,760.0,886.97
L002298,O01559,P020,2,2449.02,12,4310.28,2660.0,1650.28
L002299,O01559,P018,1,1499.0,10,1349.1,760.0,589.1
L002300,O01560,P014,1,1469.02,0,1469.02,620.0,849.02
L002301,O01560,P012,2,2111.04,1,4179.86,2360.0,1819.86
L002302,O01560,P008,1,1199.0,1,1187.01,520.0,667.01
L002303,O01561,P011,1,749.0,18,614.18,250.0,364.18
L002304,O01562,P011,1,749.0,10,674.1,250.0,424.1
L002305,O01562,P035,2,767.04,11,1365.33,420.0,945.33
L002306,O01563,P008,1,1199.0,27,875.27,520.0,355.27
L002307,O01564,P015,1,8639.04,10,7775.14,6100.0,1675.14
L002308,O01565,P030,1,1899.0,21,1500.21,760.0,740.21
L002309,O01566,P031,2,2547.02,3,4941.22,3200.0,1741.22
L002310,O01566,P009,1,6178.97,3,5993.6,3950.0,2043.6
L002311,O01566,P006,1,2548.98,5,2421.53,1420.0,1001.53
L002312,O01566,P003,1,4118.97,5,3913.02,2250.0,1663.02
L002313,O01567,P028,1,899.0,1,890.01,300.0,590.01
L002314,O01567,P017,1,1936.98,2,1898.24,1040.0,858.24
L002315,O01567,P033,1,6999.0,2,6859.02,4450.0,2409.02
L002316,O01568,P025,2,1852.97,0,3705.94,1700.0,2005.94
L002317,O01569,P031,1,2599.0,5,2469.05,1600.0,869.05
L002318,O01569,P001,1,1337.97,7,1244.31,610.0,634.31
L002319,O01570,P022,2,3499.0,0,6998.0,4140.0,2858.0
L002320,O01570,P023,2,999.0,2,1958.04,720.0,1238.04
L002321,O01571,P004,1,1646.97,23,1268.17,760.0,508.17
L002322,O01572,P012,2,2155.02,20,3448.03,2360.0,1088.03
L002323,O01573,P016,1,1247.04,0,1247.04,520.0,727.04
L002324,O01574,P017,1,1899.0,20,1519.2,1040.0,479.2
L002325,O01575,P005,1,1018.98,8,937.46,410.0,527.46
L002326,O01576,P003,1,3919.02,10,3527.12,2250.0,1277.12
L002327,O01577,P007,2,2264.97,7,4212.84,2040.0,2172.84
L002328,O01577,P006,1,2548.98,7,2370.55,1420.0,950.55
L002329,O01577,P026,1,3058.98,5,2906.03,1350.0,1556.03
L002330,O01578,P001,2,1247.04,18,2045.15,1220.0,825.15
L002331,O01579,P001,1,1273.02,0,1273.02,610.0,663.02
L002332,O01579,P007,1,2264.97,2,2219.67,1020.0,1199.67
L002333,O01580,P024,2,799.0,0,1598.0,520.0,1078.0
L002334,O01581,P020,1,2449.02,0,2449.02,1330.0,1119.02
L002335,O01581,P010,1,2999.0,1,2969.01,1710.0,1259.01
L002336,O01581,P007,1,2242.98,2,2198.12,1020.0,1178.12
L002337,O01582,P018,3,1543.97,12,4076.08,2280.0,1796.08
L002338,O01583,P007,3,2199.0,27,4815.81,3060.0,1755.81
L002339,O01584,P007,1,2155.02,6,2025.72,1020.0,1005.72
L002340,O01584,P002,1,916.98,5,871.13,320.0,551.13
L002341,O01585,P020,1,2449.02,8,2253.1,1330.0,923.1
L002342,O01586,P003,1,4118.97,8,3789.45,2250.0,1539.45
L002343,O01587,P005,1,979.02,0,979.02,410.0,569.02
L002344,O01587,P012,1,2264.97,0,2264.97,1180.0,1084.97
L002345,O01588,P023,1,999.0,11,889.11,360.0,529.11
L002346,O01589,P007,1,2199.0,10,1979.1,1020.0,959.1
L002347,O01589,P028,2,899.0,10,1618.2,600.0,1018.2
L002348,O01589,P031,1,2599.0,10,2339.1,1600.0,739.1
L002349,O01590,P031,1,2676.97,3,2596.66,1600.0,996.66
L002350,O01590,P017,1,1955.97,3,1897.29,1040.0,857.29
L002351,O01590,P001,4,1273.02,5,4837.48,2440.0,2397.48
L002352,O01591,P032,1,2058.97,8,1894.25,900.0,994.25
L002353,O01592,P003,1,3999.0,0,3999.0,2250.0,1749.0
L002354,O01592,P001,1,1324.98,0,1324.98,610.0,714.98
L002355,O01593,P019,3,508.98,12,1343.71,420.0,923.71
L002356,O01593,P018,2,1528.98,10,2752.16,1520.0,1232.16
L002357,O01593,P014,4,1499.0,8,5516.32,2480.0,3036.32
L002358,O01594,P008,1,1234.97,5,1173.22,520.0,653.22
L002359,O01594,P014,1,1499.0,7,1394.07,620.0,774.07
L002360,O01595,P001,1,1324.98,10,1192.48,610.0,582.48
L002361,O01595,P020,1,2399.04,13,2087.16,1330.0,757.16
L002362,O01595,P006,1,2499.0,12,2199.12,1420.0,779.12
L002363,O01596,P011,1,763.98,0,763.98,250.0,513.98
L002364,O01597,P030,1,1899.0,0,1899.0,760.0,1139.0
L002365,O01598,P007,2,2242.98,19,3633.63,2040.0,1593.63
L002366,O01599,P008,2,1175.02,0,2350.04,1040.0,1310.04
L002367,O01600,P030,1,1936.98,15,1646.43,760.0,886.43
L002368,O01601,P007,1,2264.97,3,2197.02,1020.0,1177.02
L002369,O01602,P027,1,1199.0,21,947.21,410.0,537.21
L002370,O01602,P005,1,959.04,20,767.23,410.0,357.23
L002371,O01603,P009,1,5999.0,6,5639.06,3950.0,1689.06
L002372,O01603,P010,1,2999.0,8,2759.08,1710.0,1049.08
L002373,O01604,P032,4,1999.0,11,7116.44,3600.0,3516.44
L002374,O01605,P011,1,763.98,27,557.71,250.0,307.71
L002375,O01605,P001,2,1324.98,27,1934.47,1220.0,714.47
L002376,O01606,P014,1,1499.0,26,1109.26,620.0,489.26
L002377,O01607,P032,1,1919.04,0,1919.04,900.0,1019.04
L002378,O01608,P023,1,1028.97,6,967.23,360.0,607.23
L002379,O01608,P034,1,1299.0,6,1221.06,540.0,681.06
L002380,O01608,P006,1,2399.04,5,2279.09,1420.0,859.09
L002381,O01609,P006,3,2449.02,1,7273.59,4260.0,3013.59
L002382,O01610,P007,1,2111.04,1,2089.93,1020.0,1069.93
L002383,O01610,P017,3,1861.02,2,5471.4,3120.0,2351.4
L002384,O01611,P034,1,1324.98,8,1218.98,540.0,678.98
L002385,O01612,P005,2,1028.97,8,1893.3,820.0,1073.3
L002386,O01612,P001,3,1324.98,10,3577.45,1830.0,1747.45
L002387,O01613,P005,2,959.04,5,1822.18,820.0,1002.18
L002388,O01614,P020,1,2573.97,10,2316.57,1330.0,986.57
L002389,O01615,P010,1,2999.0,16,2519.16,1710.0,809.16
L002390,O01615,P012,2,2264.97,16,3805.15,2360.0,1445.15
L002391,O01616,P018,1,1469.02,0,1469.02,760.0,709.02
L002392,O01618,P011,1,763.98,8,702.86,250.0,452.86
L002393,O01618,P003,2,3999.0,6,7518.12,4500.0,3018.12
L002394,O01619,P028,1,881.02,26,651.95,300.0,351.95
L002395,O01620,P018,1,1543.97,6,1451.33,760.0,691.33
L002396,O01620,P003,2,3999.0,10,7198.2,4500.0,2698.2
L002397,O01621,P007,3,2264.97,6,6387.22,3060.0,3327.22
L002398,O01621,P008,1,1151.04,8,1058.96,520.0,538.96
L002399,O01621,P027,1,1175.02,9,1069.27,410.0,659.27
L002400,O01622,P018,1,1543.97,11,1374.13,760.0,614.13
L002401,O01622,P010,1,3088.97,12,2718.29,1710.0,1008.29
L002402,O01623,P019,4,479.04,10,1724.54,560.0,1164.54
L002403,O01624,P023,1,999.0,18,819.18,360.0,459.18
L002404,O01624,P027,1,1199.0,20,959.2,410.0,549.2
L002405,O01624,P026,1,2939.02,20,2351.22,1350.0,1001.22
L002406,O01625,P033,1,6999.0,8,6439.08,4450.0,1989.08
L002407,O01625,P020,1,2499.0,8,2299.08,1330.0,969.08
L002408,O01626,P012,3,2264.97,10,6115.42,3540.0,2575.42
L002409,O01626,P023,1,999.0,10,899.1,360.0,539.1
L002410,O01626,P024,1,814.98,10,733.48,260.0,473.48
L002411,O01627,P018,1,1543.97,10,1389.57,760.0,629.57
L002412,O01627,P026,1,2999.0,8,2759.08,1350.0,1409.08
L002413,O01628,P020,1,2499.0,0,2499.0,1330.0,1169.0
L002414,O01628,P005,1,1028.97,0,1028.97,410.0,618.97
L002415,O01628,P006,3,2449.02,1,7273.59,4260.0,3013.59
L002416,O01629,P032,1,1959.02,15,1665.17,900.0,765.17
L002417,O01629,P024,2,799.0,17,1326.34,520.0,806.34
L002418,O01630,P004,3,1599.0,18,3933.54,2280.0,1653.54
L002419,O01631,P006,1,2399.04,6,2255.1,1420.0,835.1
L002420,O01632,P002,1,925.97,16,777.81,320.0,457.81
L002421,O01633,P029,1,1599.0,1,1583.01,700.0,883.01
L002422,O01633,P013,1,4499.0,2,4409.02,2950.0,1459.02
L002423,O01633,P010,1,2999.0,2,2939.02,1710.0,1229.02
L002424,O01633,P030,1,1936.98,0,1936.98,760.0,1176.98
L002425,O01634,P007,2,2264.97,9,4122.25,2040.0,2082.25
L002426,O01635,P011,2,749.0,12,1318.24,500.0,818.24
L002427,O01635,P024,1,783.02,10,704.72,260.0,444.72
L002428,O01636,P030,1,1955.97,0,1955.97,760.0,1195.97
L002429,O01636,P021,2,685.02,2,1342.64,440.0,902.64
L002430,O01636,P015,1,9268.97,2,9083.59,6100.0,2983.59
L002431,O01636,P012,2,2199.0,1,4354.02,2360.0,1994.02
L002432,O01637,P017,1,1899.0,10,1709.1,1040.0,669.1
L002433,O01637,P011,2,734.02,9,1335.92,500.0,835.92
L002434,O01638,P007,1,2242.98,8,2063.54,1020.0,1043.54
L002435,O01639,P021,1,699.0,2,685.02,220.0,465.02
L002436,O01640,P007,1,2199.0,26,1627.26,1020.0,607.26
L002437,O01640,P022,1,3499.0,26,2589.26,2070.0,519.26
L002438,O01641,P014,1,1499.0,0,1499.0,620.0,879.0
L002439,O01641,P004,1,1599.0,0,1599.0,760.0,839.0
L002440,O01641,P010,1,2999.0,0,2999.0,1710.0,1289.0
L002441,O01642,P021,1,699.0,2,685.02,220.0,465.02
L002442,O01643,P034,2,1273.02,8,2342.36,1080.0,1262.36
L002443,O01644,P008,1,1222.98,2,1198.52,520.0,678.52
L002444,O01645,P006,1,2449.02,3,2375.55,1420.0,955.55
L002445,O01645,P015,1,9178.98,7,8536.45,6100.0,2436.45
L002446,O01646,P006,3,2573.97,10,6949.72,4260.0,2689.72
L002447,O01646,P024,1,799.0,12,703.12,260.0,443.12
L002448,O01647,P014,1,1543.97,19,1250.62,620.0,630.62
L002449,O01647,P008,1,1199.0,18,983.18,520.0,463.18
L002450,O01648,P023,1,979.02,2,959.44,360.0,599.44
L002451,O01648,P014,1,1528.98,0,1528.98,620.0,908.98
L002452,O01649,P004,2,1567.02,5,2977.34,1520.0,1457.34
L002453,O01650,P034,1,1299.0,2,1273.02,540.0,733.02
