order_id,customer_id,order_date,sales_channel,city,region,payment_method,order_status,delivery_days,shipping_fee,campaign_id,promo_code,customer_rating,has_return
O01296,C0500,2026-05-08,App,Bengaluru,South,Credit Card,Delivered,5,0,CAMP007,UC007,4.8,0
O01297,C0003,2026-05-09,Website,Chennai,South,UPI,Delivered,4,0,CAMP007,UC007,4.6,0
O01298,C0476,2026-05-19,App,Hyderabad,South,UPI,Delivered,3,0,CAMP007,UC007,4.7,0
O01299,C0069,2026-04-04,Website,Hyderabad,South,UPI,Delivered,2,0,CAMP005,UC005,4.9,0
O01300,C0026,2026-05-06,Website,Chennai,South,Credit Card,Delivered,4,99,,SAVE10,4.3,0
O01301,C0060,2026-02-05,Website,Delhi NCR,North,Debit Card,Delivered,7,79,,,4.5,0
O01302,C0421,2026-02-15,Website,Mumbai,West,Cash on Delivery,Delivered,4,0,CAMP003,UC003,3.7,0
O01303,C0251,2026-01-06,Website,Mumbai,West,Credit Card,Delivered,6,99,,,3.5,0
O01304,C0374,2026-04-06,Website,Pune,West,Cash on Delivery,Delivered,4,0,CAMP005,UC005,4.5,0
O01305,C0506,2026-02-12,Website,Mumbai,West,Cash on Delivery,Delivered,3,0,,SAVE5,5.0,0
O01306,C0133,2026-02-26,Marketplace,Delhi NCR,North,UPI,Delivered,7,0,,SAVE8,2.5,1
O01307,C0050,2026-03-07,Website,Bengaluru,South,Credit Card,Delivered,3,79,CAMP004,UC004,4.3,1
O01308,C0435,2026-04-05,App,Delhi NCR,North,Credit Card,Delivered,8,0,CAMP005,UC005,3.4,0
O01309,C0096,2026-02-02,Marketplace,Pune,West,UPI,Delivered,8,49,,SAVE5,2.4,1
O01310,C0179,2026-05-24,Website,Bengaluru,South,Credit Card,Delivered,2,0,CAMP009,UC009,5.0,0
O01311,C0077,2026-05-13,Website,Mumbai,West,Net Banking,Delivered,3,0,CAMP007,UC007,4.3,1
O01312,C0050,2026-05-16,Website,Bengaluru,South,UPI,Delivered,3,79,CAMP009,UC009,5.0,0
O01313,C0500,2026-05-14,App,Bengaluru,South,UPI,Cancelled,,0,,,,0
O01314,C0438,2026-01-19,Website,Mumbai,West,Credit Card,Cancelled,,0,CAMP001,UC001,,0
O01315,C0156,2026-05-21,App,Ahmedabad,West,UPI,Delivered,5,0,,,4.4,0
O01316,C0523,2026-01-20,Website,Chennai,South,Credit Card,Delivered,4,0,CAMP001,UC001,5.0,0
O01317,C0549,2026-03-08,Website,Mumbai,West,Net Banking,Delivered,6,0,CAMP004,UC004,5.0,0
O01318,C0265,2026-02-28,Website,Kochi,South,Credit Card,Delivered,6,0,,SAVE8,4.2,0
O01319,C0082,2026-03-14,Website,Hyderabad,South,Debit Card,Delivered,4,0,CAMP004,UC004,4.9,0
O01320,C0550,2026-05-12,Marketplace,Mumbai,West,Credit Card,Delivered,4,0,,SAVE5,3.9,0
O01321,C0374,2026-05-01,Marketplace,Pune,West,Net Banking,Delivered,6,0,,,4.4,0
O01322,C0543,2026-04-14,Website,Mumbai,West,Cash on Delivery,Delivered,7,0,CAMP008,UC008,3.4,0
O01323,C0462,2026-01-11,Marketplace,Pune,West,UPI,Delivered,4,0,,SAVE5,4.5,0
O01324,C0435,2026-01-23,App,Delhi NCR,North,Net Banking,Delivered,5,0,CAMP002,UC002,3.2,1
O01325,C0500,2026-01-17,Website,Bengaluru,South,UPI,Delivered,2,49,CAMP008,UC008,4.5,0
O01326,C0195,2026-03-23,Website,Bengaluru,South,Credit Card,Delivered,4,0,,,4.7,0
O01327,C0310,2026-05-02,App,Kochi,South,UPI,Delivered,5,79,CAMP006,UC006,3.6,1
O01328,C0103,2026-05-15,Marketplace,Kochi,South,UPI,Delivered,7,0,,,3.6,0
O01329,C0251,2026-02-11,App,Mumbai,West,Credit Card,Delivered,3,49,,,4.6,0
O01330,C0191,2026-05-16,Website,Mumbai,West,Credit Card,Delivered,4,0,,,4.9,0
O01331,C0187,2026-03-05,Website,Bengaluru,South,UPI,Delivered,2,0,CAMP004,UC004,4.2,0
O01332,C0374,2026-01-29,App,Pune,West,UPI,Delivered,4,79,,,5.0,0
O01333,C0400,2026-05-20,Marketplace,Mumbai,West,Credit Card,Delivered,5,0,,SAVE8,3.9,0
O01334,C0399,2026-01-31,App,Mumbai,West,UPI,Delivered,6,0,CAMP002,UC002,4.6,0
O01335,C0355,2026-04-12,Website,Ahmedabad,West,UPI,Delivered,5,0,,SAVE5,4.7,0
O01336,C0453,2026-03-22,Website,Chennai,South,Debit Card,Delivered,4,0,CAMP005,UC005,5.0,0
O01337,C0255,2026-05-06,App,Pune,West,Credit Card,Delivered,5,99,,,4.1,0
O01338,C0469,2026-02-03,Marketplace,Chennai,South,Debit Card,Delivered,4,0,,,4.2,0
O01339,C0335,2026-03-12,Website,Ahmedabad,West,Credit Card,Delivered,5,49,,SAVE8,4.6,0
O01340,C0127,2026-05-10,Marketplace,Pune,West,UPI,Delivered,7,0,CAMP009,UC009,3.3,0
O01341,C0165,2026-02-21,Website,Pune,West,Cash on Delivery,Delivered,5,99,,SAVE8,4.0,0
O01342,C0131,2026-04-13,App,Ahmedabad,West,Credit Card,Cancelled,,0,,,,0
O01343,C0416,2026-05-04,Marketplace,Mumbai,West,Cash on Delivery,Delivered,4,0,,SAVE5,4.1,0
O01344,C0374,2026-03-05,Website,Pune,West,Credit Card,Delivered,4,99,,SAVE10,4.3,0
O01345,C0479,2026-01-01,App,Delhi NCR,North,UPI,Delivered,7,0,,,3.4,0
O01346,C0472,2026-03-24,App,Delhi NCR,North,Net Banking,Delivered,6,0,CAMP005,UC005,4.1,0
O01347,C0458,2026-03-16,Website,Bengaluru,South,UPI,Delivered,3,99,CAMP004,UC004,5.0,0
O01348,C0035,2026-01-26,App,Hyderabad,South,UPI,Cancelled,,0,CAMP002,UC002,,0
O01349,C0469,2026-03-19,Marketplace,Chennai,South,Net Banking,Delivered,5,0,,,3.8,0
O01350,C0451,2026-04-18,App,Mumbai,West,Credit Card,Delivered,2,49,,,4.3,0
O01351,C0216,2026-04-02,Marketplace,Delhi NCR,North,Credit Card,Delivered,8,0,CAMP005,UC005,3.7,0
O01352,C0394,2026-05-04,Website,Bengaluru,South,Credit Card,Delivered,2,0,CAMP007,UC007,4.8,0
O01353,C0062,2026-03-23,App,Delhi NCR,North,Credit Card,Cancelled,,0,,SAVE8,,0
O01354,C0242,2026-03-16,Website,Chennai,South,UPI,Delivered,3,99,CAMP004,UC004,3.8,1
O01355,C0476,2026-03-14,Website,Hyderabad,South,Credit Card,Delivered,3,0,CAMP004,UC004,4.4,1
O01356,C0314,2026-05-17,App,Delhi NCR,North,UPI,Delivered,6,0,CAMP009,UC009,3.8,0
O01357,C0111,2026-03-13,App,Pune,West,Credit Card,Delivered,7,49,CAMP008,UC008,2.9,1
O01358,C0355,2026-05-11,Website,Ahmedabad,West,Debit Card,Delivered,5,99,CAMP007,UC007,4.1,0
O01359,C0176,2026-01-27,Website,Bengaluru,South,UPI,Delivered,3,0,CAMP002,UC002,4.8,0
O01360,C0253,2026-03-04,Website,Bengaluru,South,UPI,Delivered,3,0,,SAVE5,4.7,0
O01361,C0304,2026-01-20,App,Delhi NCR,North,UPI,Delivered,6,0,CAMP001,UC001,4.2,0
O01362,C0110,2026-05-24,Website,Hyderabad,South,Cash on Delivery,Delivered,5,0,CAMP009,UC009,4.2,0
O01363,C0374,2026-01-24,Website,Pune,West,UPI,Delivered,2,0,CAMP002,UC002,4.3,0
O01364,C0166,2026-04-15,Website,Kochi,South,UPI,Delivered,5,49,,,4.1,0
O01365,C0056,2026-05-05,Website,Delhi NCR,North,Net Banking,Delivered,3,149,,,4.2,1
O01366,C0403,2026-04-14,Marketplace,Bengaluru,South,Credit Card,Delivered,4,0,,SAVE8,4.3,0
O01367,C0357,2026-03-14,Website,Chennai,South,Credit Card,Delivered,4,0,,,4.4,0
O01368,C0277,2026-02-17,App,Pune,West,UPI,Cancelled,,0,,,,0
O01369,C0040,2026-01-10,Marketplace,Hyderabad,South,UPI,Delivered,6,0,,,3.5,0
O01370,C0520,2026-01-18,App,Mumbai,West,Credit Card,Delivered,6,0,CAMP001,UC001,3.8,0
O01371,C0134,2026-04-08,Marketplace,Jaipur,North,UPI,Delivered,8,49,,SAVE5,3.6,0
O01372,C0205,2026-02-04,Website,Bengaluru,South,Debit Card,Delivered,3,0,,SAVE8,4.6,0
O01373,C0252,2026-04-05,Marketplace,Pune,West,Net Banking,Delivered,5,99,CAMP005,UC005,4.0,0
O01374,C0452,2026-02-13,App,Hyderabad,South,Credit Card,Delivered,4,0,CAMP003,UC003,3.5,0
O01375,C0413,2026-05-20,Website,Pune,West,Net Banking,Cancelled,,0,CAMP007,UC007,,0
O01376,C0042,2026-02-01,Marketplace,Bengaluru,South,UPI,Delivered,4,49,,,4.3,0
O01377,C0251,2026-01-28,App,Mumbai,West,UPI,Delivered,3,149,,,5.0,0
O01378,C0304,2026-03-05,Website,Delhi NCR,North,Cash on Delivery,Delivered,7,79,CAMP004,UC004,3.2,0
O01379,C0421,2026-02-28,Marketplace,Mumbai,West,Credit Card,Delivered,5,79,,SAVE10,3.6,0
O01380,C0073,2026-03-18,Marketplace,Ahmedabad,West,Credit Card,Delivered,7,0,CAMP004,UC004,3.9,0
O01381,C0321,2026-05-27,Website,Bengaluru,South,UPI,Delivered,3,0,,,5.0,0
O01382,C0080,2026-01-24,App,Pune,West,Cash on Delivery,Delivered,3,0,CAMP002,UC002,4.2,0
O01383,C0529,2026-03-26,App,Mumbai,West,Debit Card,Delivered,6,0,,SAVE8,3.9,0
O01384,C0522,2026-04-15,Website,Pune,West,Net Banking,Cancelled,,0,,SAVE10,,0
O01385,C0206,2026-04-21,App,Jaipur,North,UPI,Cancelled,,0,,,,0
O01386,C0450,2026-05-21,Marketplace,Mumbai,West,Credit Card,Delivered,5,0,,SAVE10,4.0,0
O01387,C0303,2026-03-10,Website,Jaipur,North,UPI,Delivered,6,0,CAMP004,UC004,4.0,0
O01388,C0248,2026-02-18,Website,Delhi NCR,North,UPI,Delivered,8,49,,SAVE10,3.8,0
O01389,C0078,2026-04-25,Website,Bengaluru,South,Debit Card,Delivered,3,49,CAMP006,UC006,4.9,0
O01390,C0052,2026-05-16,Website,Bengaluru,South,UPI,Delivered,5,79,,SAVE5,4.6,0
O01391,C0230,2026-03-13,Website,Mumbai,West,UPI,Delivered,4,0,CAMP004,UC004,4.0,0
O01392,C0098,2026-01-05,Website,Mumbai,West,Debit Card,Delivered,3,0,CAMP001,UC001,4.9,0
O01393,C0481,2026-05-04,App,Pune,West,UPI,Delivered,4,0,CAMP007,UC007,4.8,0
O01394,C0491,2026-01-03,Website,Pune,West,Net Banking,Delivered,5,0,CAMP001,UC001,3.9,0
O01395,C0101,2026-01-03,Marketplace,Hyderabad,South,UPI,Delivered,5,0,,,3.0,1
O01396,C0469,2026-01-04,Marketplace,Chennai,South,UPI,Delivered,4,79,,SAVE10,4.7,0
O01397,C0202,2026-05-03,App,Chennai,South,Credit Card,Delivered,2,0,CAMP007,UC007,4.0,0
O01398,C0483,2026-03-16,App,Hyderabad,South,Credit Card,Cancelled,,0,CAMP004,UC004,,0
O01399,C0358,2026-01-31,Marketplace,Ahmedabad,West,UPI,Delivered,6,79,CAMP002,UC002,4.3,0
O01400,C0120,2026-01-12,Website,Delhi NCR,North,UPI,Cancelled,,0,CAMP001,UC001,,0
O01401,C0523,2026-01-01,App,Chennai,South,UPI,Delivered,6,149,,,3.9,0
O01402,C0257,2026-01-10,App,Chennai,South,UPI,Delivered,5,0,,,4.7,0
O01403,C0500,2026-02-09,App,Bengaluru,South,UPI,Delivered,3,79,,SAVE5,4.6,0
O01404,C0381,2026-03-10,Website,Delhi NCR,North,UPI,Delivered,6,99,,SAVE8,4.2,0
O01405,C0151,2026-02-03,Website,Bengaluru,South,Credit Card,Delivered,4,49,,,3.9,0
O01406,C0131,2026-04-13,Marketplace,Ahmedabad,West,Credit Card,Delivered,5,0,,SAVE5,4.8,0
O01407,C0101,2026-03-09,App,Hyderabad,South,Net Banking,Delivered,5,79,,SAVE5,3.9,1
O01408,C0201,2026-04-11,App,Delhi NCR,North,Credit Card,Delivered,4,0,,SAVE10,4.3,0
O01409,C0265,2026-03-20,App,Kochi,South,Debit Card,Delivered,5,0,CAMP004,UC004,3.4,0
O01410,C0212,2026-05-24,Website,Mumbai,West,Credit Card,Delivered,5,49,CAMP008,UC008,4.5,0
O01411,C0255,2026-05-18,App,Pune,West,Cash on Delivery,Delivered,3,49,CAMP007,UC007,4.5,0
O01412,C0413,2026-04-16,Website,Pune,West,Credit Card,Delivered,3,0,,,4.5,0
O01413,C0543,2026-02-21,Website,Mumbai,West,Debit Card,Delivered,6,49,,,4.1,0
O01414,C0114,2026-03-13,Website,Hyderabad,South,Net Banking,Cancelled,,0,CAMP004,UC004,,0
O01415,C0090,2026-03-29,Website,Chennai,South,UPI,Delivered,4,0,CAMP008,UC008,5.0,0
O01416,C0138,2026-04-21,Website,Mumbai,West,Debit Card,Delivered,4,0,,,4.0,0
O01417,C0314,2026-03-22,Website,Delhi NCR,North,Credit Card,Delivered,6,79,CAMP004,UC004,3.9,0
O01418,C0049,2026-05-02,Website,Bengaluru,South,UPI,Delivered,3,0,CAMP007,UC007,4.2,0
O01419,C0137,2026-04-08,Website,Mumbai,West,Debit Card,Delivered,4,49,CAMP005,UC005,3.7,0
O01420,C0247,2026-04-18,Website,Chennai,South,Net Banking,Delivered,4,49,,SAVE5,4.5,0
O01421,C0049,2026-02-11,Website,Bengaluru,South,Credit Card,Delivered,4,0,CAMP003,UC003,3.8,1
O01422,C0263,2026-03-12,Marketplace,Bengaluru,South,Net Banking,Delivered,5,99,,,4.8,0
O01423,C0441,2026-02-03,Website,Chennai,South,UPI,Delivered,5,49,,,4.3,0
O01424,C0351,2026-03-19,App,Delhi NCR,North,Credit Card,Delivered,6,0,,,3.6,0
O01425,C0329,2026-01-15,App,Mumbai,West,Net Banking,Delivered,3,0,,SAVE8,4.0,1
O01426,C0514,2026-04-10,Website,Mumbai,West,Credit Card,Delivered,4,0,CAMP005,UC005,4.5,0
O01427,C0337,2026-01-24,Marketplace,Pune,West,Cash on Delivery,Delivered,7,0,CAMP002,UC002,3.1,0
O01428,C0487,2026-05-17,App,Hyderabad,South,Credit Card,Delivered,3,0,,,4.4,0
O01429,C0012,2026-04-06,Website,Delhi NCR,North,UPI,Delivered,6,79,,SAVE10,3.7,0
O01430,C0545,2026-03-31,App,Bengaluru,South,Credit Card,Delivered,3,0,,SAVE5,4.3,0
O01431,C0549,2026-03-05,Website,Mumbai,West,UPI,Delivered,4,0,,,4.5,0
O01432,C0453,2026-03-26,Marketplace,Chennai,South,Net Banking,Delivered,6,79,CAMP005,UC005,3.8,0
O01433,C0421,2026-05-03,Website,Mumbai,West,Cash on Delivery,Delivered,3,49,,SAVE5,4.5,0
O01434,C0071,2026-05-29,Website,Bengaluru,South,Debit Card,Delivered,3,99,CAMP009,UC009,4.8,0
O01435,C0363,2026-04-23,Website,Mumbai,West,UPI,Delivered,4,0,CAMP008,UC008,3.8,0
O01436,C0009,2026-02-16,Website,Delhi NCR,North,Debit Card,Delivered,4,0,,SAVE5,4.6,0
O01437,C0473,2026-05-14,App,Bengaluru,South,Credit Card,Delivered,4,79,CAMP007,UC007,4.1,0
O01438,C0026,2026-02-16,App,Chennai,South,Cash on Delivery,Delivered,3,0,,SAVE8,4.9,0
O01439,C0309,2026-03-14,Website,Mumbai,West,UPI,Delivered,4,0,,SAVE8,4.6,0
O01440,C0543,2026-01-09,Website,Mumbai,West,Cash on Delivery,Delivered,5,79,CAMP001,UC001,4.5,0
O01441,C0520,2026-02-08,App,Mumbai,West,Credit Card,Delivered,5,0,CAMP008,UC008,4.7,0
O01442,C0374,2026-03-05,Website,Pune,West,Credit Card,Delivered,4,0,CAMP004,UC004,4.1,0
O01443,C0129,2026-04-13,Website,Kochi,South,UPI,Delivered,5,0,CAMP008,UC008,4.3,0
O01444,C0374,2026-02-20,App,Pune,West,UPI,Delivered,5,99,,SAVE10,4.3,0
O01445,C0355,2026-03-26,Website,Ahmedabad,West,Credit Card,Delivered,6,0,,SAVE5,4.2,0
O01446,C0435,2026-01-16,Website,Delhi NCR,North,Cash on Delivery,Delivered,4,0,CAMP001,UC001,3.4,1
O01447,C0490,2026-05-06,App,Mumbai,West,UPI,Delivered,4,0,,,4.1,0
O01448,C0158,2026-04-30,App,Kochi,South,UPI,Delivered,6,79,CAMP006,UC006,3.4,0
O01449,C0521,2026-05-06,App,Hyderabad,South,UPI,Delivered,4,49,,SAVE8,4.6,0
O01450,C0255,2026-03-22,App,Pune,West,Cash on Delivery,Delivered,5,0,,,3.9,0
O01451,C0263,2026-03-12,Marketplace,Bengaluru,South,UPI,Delivered,5,0,CAMP004,UC004,3.4,1
O01452,C0345,2026-05-17,App,Pune,West,Debit Card,Delivered,3,0,CAMP007,UC007,5.0,0
O01453,C0303,2026-02-25,Website,Jaipur,North,UPI,Delivered,6,0,,SAVE8,3.8,0
O01454,C0503,2026-04-06,Website,Bengaluru,South,Debit Card,Delivered,2,0,CAMP008,UC008,4.7,0
O01455,C0162,2026-05-05,Marketplace,Chennai,South,Credit Card,Delivered,4,79,,SAVE5,4.3,0
O01456,C0113,2026-05-11,App,Hyderabad,South,Cash on Delivery,Delivered,5,0,CAMP007,UC007,4.7,0
O01457,C0421,2026-05-21,Marketplace,Mumbai,West,UPI,Delivered,5,49,CAMP009,UC009,3.8,0
O01458,C0325,2026-02-03,Marketplace,Delhi NCR,North,UPI,Delivered,7,0,,,3.8,0
O01459,C0007,2026-01-01,App,Jaipur,North,UPI,Delivered,7,0,CAMP001,UC001,2.6,1
O01460,C0113,2026-03-31,App,Hyderabad,South,Net Banking,Delivered,4,0,CAMP005,UC005,4.4,0
O01461,C0379,2026-04-25,Website,Pune,West,Debit Card,Delivered,5,0,,SAVE8,4.0,0
O01462,C0162,2026-03-25,Marketplace,Chennai,South,UPI,Delivered,4,0,CAMP005,UC005,4.1,0
O01463,C0543,2026-01-28,App,Mumbai,West,Net Banking,Delivered,5,49,CAMP002,UC002,4.2,0
O01464,C0177,2026-01-03,Website,Bengaluru,South,Net Banking,Cancelled,,0,CAMP001,UC001,,0
O01465,C0509,2026-04-05,Website,Mumbai,West,Credit Card,Delivered,4,0,CAMP008,UC008,4.2,0
O01466,C0290,2026-05-24,Marketplace,Mumbai,West,Debit Card,Delivered,6,99,CAMP009,UC009,3.5,0
O01467,C0398,2026-03-21,Website,Kochi,South,Net Banking,Delivered,4,0,CAMP004,UC004,4.0,0
O01468,C0171,2026-03-21,App,Delhi NCR,North,Net Banking,Delivered,7,49,,SAVE5,4.3,0
O01469,C0344,2026-05-04,App,Kochi,South,Credit Card,Delivered,4,0,,SAVE5,4.0,0
O01470,C0469,2026-02-19,App,Chennai,South,Net Banking,Delivered,6,0,,,4.8,0
O01471,C0262,2026-03-11,App,Mumbai,West,UPI,Cancelled,,0,,,,0
O01472,C0549,2026-03-11,Marketplace,Mumbai,West,Credit Card,Delivered,6,0,,,3.7,0
O01473,C0543,2026-01-23,Website,Mumbai,West,UPI,Delivered,4,0,,SAVE5,4.9,0
O01474,C0120,2026-05-09,Website,Delhi NCR,North,Debit Card,Delivered,7,49,,,3.7,0
O01475,C0091,2026-03-08,Website,Bengaluru,South,Credit Card,Delivered,5,99,CAMP004,UC004,4.0,0
O01476,C0398,2026-01-08,App,Kochi,South,UPI,Delivered,4,79,,,4.3,0
O01477,C0466,2026-03-19,App,Kochi,South,Credit Card,Delivered,6,99,,SAVE10,4.3,0
O01478,C0252,2026-05-04,Marketplace,Pune,West,Debit Card,Delivered,5,0,,SAVE5,3.8,0
O01479,C0490,2026-03-08,Website,Mumbai,West,Debit Card,Delivered,3,0,,,5.0,0
O01480,C0355,2026-04-26,Website,Ahmedabad,West,UPI,Delivered,6,0,CAMP006,UC006,4.5,0
O01481,C0337,2026-04-08,App,Pune,West,Credit Card,Delivered,4,0,CAMP005,UC005,4.3,0
O01482,C0540,2026-02-27,Website,Delhi NCR,North,Net Banking,Delivered,7,0,,SAVE5,4.0,0
O01483,C0026,2026-02-11,App,Chennai,South,UPI,Delivered,3,0,,,4.2,0
O01484,C0012,2026-04-19,Website,Delhi NCR,North,UPI,Delivered,4,49,,SAVE8,4.5,0
O01485,C0064,2026-01-30,Marketplace,Kochi,South,Net Banking,Delivered,7,0,,SAVE10,3.5,0
O01486,C0335,2026-03-26,Website,Ahmedabad,West,Net Banking,Delivered,4,79,CAMP005,UC005,4.5,0
O01487,C0096,2026-02-01,Website,Pune,West,Cash on Delivery,Cancelled,,0,,SAVE10,,0
O01488,C0416,2026-05-14,Website,Mumbai,West,Cash on Delivery,Delivered,5,49,CAMP009,UC009,4.8,0
O01489,C0549,2026-05-24,App,Mumbai,West,UPI,Delivered,3,0,CAMP009,UC009,4.5,0
O01490,C0066,2026-04-17,Marketplace,Bengaluru,South,Cash on Delivery,Cancelled,,0,,,,0
O01491,C0328,2026-02-22,Website,Mumbai,West,Cash on Delivery,Delivered,5,49,,,4.0,0
O01492,C0248,2026-02-01,Marketplace,Delhi NCR,North,Debit Card,Delivered,6,79,,,3.8,0
O01493,C0101,2026-04-12,App,Hyderabad,South,UPI,Delivered,4,0,,,3.3,1
O01494,C0490,2026-02-16,Website,Mumbai,West,Cash on Delivery,Delivered,4,49,CAMP003,UC003,4.8,0
O01495,C0496,2026-01-14,App,Hyderabad,South,Cash on Delivery,Delivered,5,0,CAMP001,UC001,4.2,0
O01496,C0328,2026-03-02,App,Mumbai,West,Credit Card,Delivered,4,79,,,4.1,0
O01497,C0012,2026-03-03,App,Delhi NCR,North,UPI,Delivered,8,0,,,3.7,0
O01498,C0508,2026-05-16,App,Chennai,South,Debit Card,Delivered,4,0,CAMP007,UC007,4.0,0
O01499,C0515,2026-03-02,App,Pune,West,UPI,Delivered,3,79,,SAVE10,4.3,0
O01500,C0541,2026-04-04,Website,Delhi NCR,North,UPI,Delivered,5,49,CAMP005,UC005,4.6,0
O01501,C0061,2026-02-09,Website,Pune,West,UPI,Delivered,3,79,,,3.8,0
O01502,C0249,2026-03-15,Website,Chennai,South,UPI,Delivered,5,0,CAMP004,UC004,4.1,0
O01503,C0212,2026-03-18,Marketplace,Mumbai,West,Debit Card,Delivered,5,0,CAMP004,UC004,4.0,0
O01504,C0310,2026-02-06,Website,Kochi,South,UPI,Delivered,5,0,,SAVE8,4.3,0
O01505,C0190,2026-01-25,Marketplace,Bengaluru,South,UPI,Delivered,5,0,,,3.5,0
O01506,C0336,2026-05-24,Website,Bengaluru,South,Cash on Delivery,Delivered,2,149,,,4.0,0
O01507,C0340,2026-04-12,Marketplace,Mumbai,West,Net Banking,Delivered,2,0,,,3.7,1
O01508,C0470,2026-03-20,Website,Ahmedabad,West,Debit Card,Delivered,6,0,,,4.2,0
O01509,C0030,2026-05-10,Website,Delhi NCR,North,Net Banking,Delivered,7,0,CAMP009,UC009,3.2,0
O01510,C0089,2026-04-11,Website,Hyderabad,South,Debit Card,Delivered,3,79,,,5.0,0
O01511,C0034,2026-04-11,App,Delhi NCR,North,UPI,Delivered,5,0,,SAVE5,4.5,0
O01512,C0514,2026-05-29,Website,Mumbai,West,Net Banking,Delivered,4,0,,,4.5,0
O01513,C0080,2026-05-30,App,Pune,West,UPI,Delivered,4,0,,,4.5,0
O01514,C0235,2026-03-28,Website,Pune,West,Debit Card,Delivered,5,0,,SAVE8,4.6,0
O01515,C0317,2026-03-29,App,Mumbai,West,Credit Card,Delivered,5,0,,,3.4,0
O01516,C0252,2026-05-12,Website,Pune,West,Net Banking,Cancelled,,0,,SAVE8,,0
O01517,C0515,2026-03-19,Website,Pune,West,Cash on Delivery,Delivered,3,49,,SAVE8,4.5,0
O01518,C0060,2026-04-21,App,Delhi NCR,North,Net Banking,Delivered,9,0,,SAVE8,3.2,0
O01519,C0479,2026-02-23,Website,Delhi NCR,North,Cash on Delivery,Delivered,8,0,,SAVE10,3.3,0
O01520,C0242,2026-05-12,Marketplace,Chennai,South,UPI,Delivered,5,0,,SAVE5,4.3,0
O01521,C0101,2026-04-13,Marketplace,Hyderabad,South,UPI,Delivered,1,0,,SAVE10,4.2,0
O01522,C0112,2026-01-31,Website,Bengaluru,South,Credit Card,Delivered,3,0,,SAVE10,5.0,0
O01523,C0314,2026-03-01,Website,Delhi NCR,North,Debit Card,Delivered,8,49,,SAVE10,3.7,0
O01524,C0230,2026-05-30,Website,Mumbai,West,UPI,Delivered,4,99,,,4.1,0
O01525,C0146,2026-04-10,App,Hyderabad,South,Debit Card,Delivered,5,99,,SAVE10,4.4,0
O01526,C0072,2026-01-31,Website,Mumbai,West,UPI,Delivered,4,99,,,4.4,0
O01527,C0501,2026-05-03,Marketplace,Chennai,South,UPI,Delivered,3,0,,,4.3,0
O01528,C0351,2026-05-02,Marketplace,Delhi NCR,North,UPI,Delivered,6,0,CAMP006,UC006,3.9,0
O01529,C0478,2026-03-23,Marketplace,Ahmedabad,West,Debit Card,Delivered,6,79,,,3.4,0
O01530,C0350,2026-05-06,App,Jaipur,North,Cash on Delivery,Delivered,5,0,,,4.5,0
O01531,C0329,2026-01-31,App,Mumbai,West,Net Banking,Delivered,3,0,CAMP002,UC002,4.2,0
O01532,C0530,2026-05-22,Marketplace,Delhi NCR,North,Debit Card,Delivered,4,49,CAMP009,UC009,4.9,0
O01533,C0226,2026-03-10,Website,Kochi,South,Credit Card,Delivered,2,49,CAMP004,UC004,4.6,0
O01534,C0292,2026-03-19,App,Bengaluru,South,Net Banking,Delivered,2,0,,SAVE8,5.0,0
O01535,C0342,2026-03-05,Website,Bengaluru,South,UPI,Cancelled,,0,,,,0
O01536,C0421,2026-03-29,Website,Mumbai,West,UPI,Delivered,5,0,,,3.8,0
O01537,C0168,2026-05-30,Website,Bengaluru,South,Debit Card,Delivered,2,0,,,3.7,1
O01538,C0236,2026-02-10,Website,Pune,West,Credit Card,Delivered,3,79,CAMP003,UC003,4.7,0
O01539,C0499,2026-05-25,Website,Pune,West,Debit Card,Cancelled,,0,,,,0
O01540,C0403,2026-01-02,Marketplace,Bengaluru,South,Cash on Delivery,Delivered,3,0,,SAVE10,4.4,0
O01541,C0392,2026-02-03,Website,Kochi,South,UPI,Delivered,5,99,,,3.8,0
O01542,C0501,2026-01-25,Website,Chennai,South,Cash on Delivery,Delivered,3,0,CAMP002,UC002,4.8,0
O01543,C0421,2026-03-21,Website,Mumbai,West,Debit Card,Delivered,4,49,,,4.3,0
O01544,C0520,2026-02-07,App,Mumbai,West,Credit Card,Delivered,2,0,CAMP008,UC008,4.7,0
O01545,C0440,2026-02-15,Website,Bengaluru,South,Cash on Delivery,Delivered,3,0,CAMP003,UC003,5.0,0
O01546,C0537,2026-05-19,App,Kochi,South,Credit Card,Delivered,3,99,CAMP009,UC009,4.8,0
O01547,C0530,2026-03-20,Website,Delhi NCR,North,Debit Card,Delivered,6,0,CAMP005,UC005,3.7,0
O01548,C0151,2026-03-11,Marketplace,Bengaluru,South,Cash on Delivery,Cancelled,,0,,SAVE8,,0
O01549,C0333,2026-01-10,Website,Hyderabad,South,UPI,Delivered,4,0,CAMP001,UC001,4.6,0
O01550,C0187,2026-02-12,Website,Bengaluru,South,UPI,Delivered,3,0,,SAVE10,4.8,0
O01551,C0066,2026-01-06,App,Bengaluru,South,Net Banking,Delivered,3,0,CAMP001,UC001,4.6,0
O01552,C0277,2026-05-14,Website,Pune,West,Cash on Delivery,Delivered,4,0,,,4.9,0
O01553,C0400,2026-05-14,Marketplace,Mumbai,West,Debit Card,Delivered,7,0,,SAVE5,3.8,0
O01554,C0099,2026-02-12,Marketplace,Chennai,South,UPI,Delivered,6,49,,,4.3,0
